There are 13 pairs of portals
Starting at 32,13
Aiming for 0,11
Testing at 0: 32,13; Dist: 0
Testing at 30: 13,35; Dist: 379
Testing at 29: 2,35; Dist: 379
Testing at 29: 3,36; Dist: 379
Testing at 30: 27,19; Dist: 379
Testing at 31: 13,38; Dist: 379
Testing at 31: 8,39; Dist: 379
Testing at 30: 3,33; Dist: 379
Testing at 30: 5,35; Dist: 379
Testing at 19: 6,19; Dist: 379
Testing at 18: 31,17; Dist: 379
Testing at 5: 8,39; Dist: 379
Testing at 4: 5,29; Dist: 379
Testing at 4: 5,11; Dist: 379
Testing at 8: 5,1; Dist: 379
Testing at 8: 7,3; Dist: 379
Testing at 8: 9,5; Dist: 379
Testing at 9: 32,15; Dist: 379
Testing at 8: 11,3; Dist: 379
Testing at 4: 30,37; Dist: 380
Testing at 4: 28,39; Dist: 380
Testing at 5: 31,21; Dist: 380
Testing at 1: 7,39; Dist: 380
Testing at 0: 5,30; Dist: 380
Testing at 0: 5,28; Dist: 380
Testing at 0: 5,10; Dist: 380
Testing at 13: 3,31; Dist: 380
Testing at 13: 5,33; Dist: 380
Testing at 13: 3,27; Dist: 380
Testing at 13: 5,25; Dist: 380
Testing at 16: 18,35; Dist: 380
Testing at 16: 17,36; Dist: 380
Testing at 28: 5,16; Dist: 380
Testing at 27: 13,35; Dist: 380
Testing at 27: 9,35; Dist: 380
Testing at 28: 2,21; Dist: 380
Testing at 28: 8,37; Dist: 380
Testing at 29: 3,17; Dist: 380
Testing at 29: 1,19; Dist: 380
Testing at 29: 9,35; Dist: 380
Testing at 30: 0,17; Dist: 380
Testing at 28: 1,38; Dist: 380
Testing at 30: 2,15; Dist: 380
Testing at 30: 1,16; Dist: 380
Testing at 29: 27,23; Dist: 380
Testing at 30: 12,35; Dist: 380
Testing at 29: 1,35; Dist: 380
Testing at 29: 3,37; Dist: 380
Testing at 30: 26,19; Dist: 380
Testing at 30: 27,20; Dist: 380
Testing at 30: 27,18; Dist: 380
Testing at 31: 13,37; Dist: 380
Testing at 31: 7,39; Dist: 380
Testing at 30: 2,33; Dist: 380
Testing at 30: 3,34; Dist: 380
Testing at 20: 23,0; Dist: 380
Testing at 18: 32,17; Dist: 380
Testing at 18: 30,17; Dist: 380
Testing at 5: 7,39; Dist: 380
Testing at 4: 5,30; Dist: 380
Testing at 4: 5,28; Dist: 380
Testing at 4: 5,10; Dist: 380
Testing at 8: 4,1; Dist: 380
Testing at 8: 5,2; Dist: 380
Testing at 8: 8,5; Dist: 380
Testing at 8: 9,4; Dist: 380
Testing at 9: 31,15; Dist: 380
Testing at 4: 31,37; Dist: 381
Testing at 4: 29,39; Dist: 381
Testing at 5: 30,21; Dist: 381
Testing at 5: 31,22; Dist: 381
Testing at 0: 5,31; Dist: 381
Testing at 0: 5,27; Dist: 381
Testing at 0: 5,9; Dist: 381
Testing at 13: 4,33; Dist: 381
Testing at 13: 5,34; Dist: 381
Testing at 13: 3,28; Dist: 381
Testing at 13: 5,24; Dist: 381
Testing at 16: 19,35; Dist: 381
Testing at 16: 17,37; Dist: 381
Testing at 28: 5,15; Dist: 381
Testing at 27: 13,36; Dist: 381
Testing at 27: 8,35; Dist: 381
Testing at 27: 9,36; Dist: 381
Testing at 28: 3,21; Dist: 381
Testing at 28: 7,37; Dist: 381
Testing at 29: 4,17; Dist: 381
Testing at 29: 1,20; Dist: 381
Testing at 29: 8,35; Dist: 381
Testing at 29: 9,36; Dist: 381
Testing at 30: 1,17; Dist: 381
Testing at 28: 1,39; Dist: 381
Testing at 30: 3,15; Dist: 381
Testing at 30: 11,35; Dist: 381
Testing at 29: 2,37; Dist: 381
Testing at 29: 3,38; Dist: 381
Testing at 31: 0,15; Dist: 381
Testing at 30: 27,21; Dist: 381
Testing at 30: 27,17; Dist: 381
Testing at 31: 12,37; Dist: 381
Testing at 31: 13,36; Dist: 381
Testing at 30: 1,33; Dist: 381
Testing at 30: 3,35; Dist: 381
Testing at 20: 23,1; Dist: 381
Testing at 17: 6,11; Dist: 381
Testing at 18: 29,17; Dist: 381
Testing at 4: 5,31; Dist: 381
Testing at 4: 5,27; Dist: 381
Testing at 4: 5,9; Dist: 381
Testing at 8: 3,1; Dist: 381
Testing at 8: 5,3; Dist: 381
Testing at 8: 7,5; Dist: 381
Testing at 8: 9,3; Dist: 381
Testing at 9: 30,15; Dist: 381
Testing at 4: 31,38; Dist: 382
Testing at 5: 29,21; Dist: 382
Testing at 5: 31,23; Dist: 382
Testing at 0: 4,31; Dist: 382
Testing at 0: 5,32; Dist: 382
Testing at 0: 4,27; Dist: 382
Testing at 0: 5,26; Dist: 382
Testing at 0: 5,8; Dist: 382
Testing at 13: 3,33; Dist: 382
Testing at 13: 5,35; Dist: 382
Testing at 13: 3,29; Dist: 382
Testing at 13: 5,23; Dist: 382
Testing at 16: 19,34; Dist: 382
Testing at 16: 18,37; Dist: 382
Testing at 27: 13,37; Dist: 382
Testing at 27: 7,35; Dist: 382
Testing at 27: 9,37; Dist: 382
Testing at 28: 4,21; Dist: 382
Testing at 28: 3,20; Dist: 382
Testing at 28: 6,37; Dist: 382
Testing at 29: 5,17; Dist: 382
Testing at 29: 1,21; Dist: 382
Testing at 29: 7,35; Dist: 382
Testing at 29: 9,37; Dist: 382
Testing at 30: 2,17; Dist: 382
Testing at 30: 1,18; Dist: 382
Testing at 30: 10,35; Dist: 382
Testing at 30: 11,34; Dist: 382
Testing at 29: 1,37; Dist: 382
Testing at 29: 3,39; Dist: 382
Testing at 31: 1,15; Dist: 382
Testing at 30: 27,22; Dist: 382
Testing at 31: 11,37; Dist: 382
Testing at 31: 13,35; Dist: 382
Testing at 30: 2,35; Dist: 382
Testing at 30: 3,36; Dist: 382
Testing at 20: 23,2; Dist: 382
Testing at 17: 5,11; Dist: 382
Testing at 4: 4,31; Dist: 382
Testing at 4: 5,32; Dist: 382
Testing at 4: 4,27; Dist: 382
Testing at 4: 5,26; Dist: 382
Testing at 4: 5,8; Dist: 382
Testing at 9: 29,15; Dist: 382
Testing at 4: 31,39; Dist: 383
Testing at 5: 30,23; Dist: 383
Testing at 5: 31,24; Dist: 383
Testing at 0: 3,31; Dist: 383
Testing at 0: 5,33; Dist: 383
Testing at 0: 3,27; Dist: 383
Testing at 0: 5,25; Dist: 383
Testing at 0: 5,7; Dist: 383
Testing at 13: 2,33; Dist: 383
Testing at 13: 3,34; Dist: 383
Testing at 13: 4,23; Dist: 383
Testing at 17: 23,40; Dist: 383
Testing at 16: 19,37; Dist: 383
Testing at 27: 12,37; Dist: 383
Testing at 27: 13,38; Dist: 383
Testing at 27: 8,37; Dist: 383
Testing at 28: 5,21; Dist: 383
Testing at 28: 3,19; Dist: 383
Testing at 28: 5,37; Dist: 383
Testing at 29: 5,16; Dist: 383
Testing at 29: 2,21; Dist: 383
Testing at 29: 8,37; Dist: 383
Testing at 30: 3,17; Dist: 383
Testing at 30: 1,19; Dist: 383
Testing at 30: 9,35; Dist: 383
Testing at 31: 0,17; Dist: 383
Testing at 29: 1,38; Dist: 383
Testing at 31: 2,15; Dist: 383
Testing at 31: 1,16; Dist: 383
Testing at 30: 27,23; Dist: 383
Testing at 31: 12,35; Dist: 383
Testing at 30: 1,35; Dist: 383
Testing at 30: 3,37; Dist: 383
Testing at 20: 23,3; Dist: 383
Testing at 17: 5,10; Dist: 383
Testing at 4: 3,31; Dist: 383
Testing at 4: 5,33; Dist: 383
Testing at 4: 3,27; Dist: 383
Testing at 4: 5,25; Dist: 383
Testing at 4: 5,7; Dist: 383
Testing at 9: 29,14; Dist: 383
Testing at 5: 29,23; Dist: 384
Testing at 5: 31,25; Dist: 384
Testing at 0: 4,33; Dist: 384
Testing at 0: 5,34; Dist: 384
Testing at 0: 3,28; Dist: 384
Testing at 0: 5,24; Dist: 384
Testing at 0: 5,6; Dist: 384
Testing at 13: 1,33; Dist: 384
Testing at 13: 3,35; Dist: 384
Testing at 13: 3,23; Dist: 384
Testing at 17: 23,39; Dist: 384
Testing at 27: 11,37; Dist: 384
Testing at 27: 13,39; Dist: 384
Testing at 27: 7,37; Dist: 384
Testing at 28: 6,21; Dist: 384
Testing at 28: 5,20; Dist: 384
Testing at 28: 5,38; Dist: 384
Testing at 29: 5,15; Dist: 384
Testing at 29: 3,21; Dist: 384
Testing at 29: 7,37; Dist: 384
Testing at 30: 4,17; Dist: 384
Testing at 30: 1,20; Dist: 384
Testing at 30: 8,35; Dist: 384
Testing at 30: 9,36; Dist: 384
Testing at 31: 1,17; Dist: 384
Testing at 29: 1,39; Dist: 384
Testing at 31: 3,15; Dist: 384
Testing at 31: 11,35; Dist: 384
Testing at 30: 2,37; Dist: 384
Testing at 30: 3,38; Dist: 384
Testing at 20: 24,3; Dist: 384
Testing at 20: 22,3; Dist: 384
Testing at 17: 5,9; Dist: 384
Testing at 4: 4,33; Dist: 384
Testing at 4: 5,34; Dist: 384
Testing at 4: 3,28; Dist: 384
Testing at 4: 5,24; Dist: 384
Testing at 4: 5,6; Dist: 384
Testing at 9: 29,13; Dist: 384
Testing at 5: 31,26; Dist: 385
Testing at 0: 3,33; Dist: 385
Testing at 0: 5,35; Dist: 385
Testing at 0: 3,29; Dist: 385
Testing at 0: 5,23; Dist: 385
Testing at 0: 5,5; Dist: 385
Testing at 13: 2,35; Dist: 385
Testing at 13: 3,36; Dist: 385
Testing at 13: 2,23; Dist: 385
Testing at 13: 3,24; Dist: 385
Testing at 17: 24,39; Dist: 385
Testing at 17: 22,39; Dist: 385
Testing at 17: 23,38; Dist: 385
Testing at 27: 12,39; Dist: 385
Testing at 27: 6,37; Dist: 385
Testing at 29: 15,40; Dist: 385
Testing at 28: 5,19; Dist: 385
Testing at 28: 5,39; Dist: 385
Testing at 29: 4,21; Dist: 385
Testing at 29: 3,20; Dist: 385
Testing at 29: 6,37; Dist: 385
Testing at 30: 5,17; Dist: 385
Testing at 30: 1,21; Dist: 385
Testing at 30: 7,35; Dist: 385
Testing at 30: 9,37; Dist: 385
Testing at 31: 2,17; Dist: 385
Testing at 31: 1,18; Dist: 385
Testing at 31: 10,35; Dist: 385
Testing at 31: 11,34; Dist: 385
Testing at 30: 1,37; Dist: 385
Testing at 30: 3,39; Dist: 385
Testing at 20: 25,3; Dist: 385
Testing at 20: 21,3; Dist: 385
Testing at 17: 5,8; Dist: 385
Testing at 4: 3,33; Dist: 385
Testing at 4: 5,35; Dist: 385
Testing at 4: 3,29; Dist: 385
Testing at 4: 5,23; Dist: 385
Testing at 4: 5,5; Dist: 385
Testing at 9: 29,12; Dist: 385
Testing at 5: 31,27; Dist: 386
Testing at 0: 2,33; Dist: 386
Testing at 0: 3,34; Dist: 386
Testing at 0: 4,23; Dist: 386
Testing at 0: 4,5; Dist: 386
Testing at 13: 1,35; Dist: 386
Testing at 13: 3,37; Dist: 386
Testing at 13: 1,23; Dist: 386
Testing at 13: 3,25; Dist: 386
Testing at 17: 25,39; Dist: 386
Testing at 17: 21,39; Dist: 386
Testing at 17: 23,37; Dist: 386
Testing at 27: 11,39; Dist: 386
Testing at 27: 5,37; Dist: 386
Testing at 29: 15,39; Dist: 386
Testing at 28: 6,19; Dist: 386
Testing at 29: 5,21; Dist: 386
Testing at 29: 3,19; Dist: 386
Testing at 29: 5,37; Dist: 386
Testing at 30: 5,16; Dist: 386
Testing at 30: 2,21; Dist: 386
Testing at 30: 8,37; Dist: 386
Testing at 31: 3,17; Dist: 386
Testing at 31: 1,19; Dist: 386
Testing at 31: 9,35; Dist: 386
Testing at 32: 0,17; Dist: 386
Testing at 30: 1,38; Dist: 386
Testing at 20: 26,3; Dist: 386
Testing at 20: 25,4; Dist: 386
Testing at 20: 25,2; Dist: 386
Testing at 20: 21,4; Dist: 386
Testing at 20: 21,2; Dist: 386
Testing at 17: 5,7; Dist: 386
Testing at 4: 2,33; Dist: 386
Testing at 4: 3,34; Dist: 386
Testing at 4: 4,23; Dist: 386
Testing at 4: 4,5; Dist: 386
Testing at 9: 29,11; Dist: 386
Testing at 5: 30,27; Dist: 387
Testing at 5: 31,28; Dist: 387
Testing at 0: 1,33; Dist: 387
Testing at 0: 3,35; Dist: 387
Testing at 0: 3,23; Dist: 387
Testing at 0: 3,5; Dist: 387
Testing at 13: 2,37; Dist: 387
Testing at 13: 3,38; Dist: 387
Testing at 13: 2,25; Dist: 387
Testing at 17: 21,38; Dist: 387
Testing at 17: 24,37; Dist: 387
Testing at 17: 23,36; Dist: 387
Testing at 27: 10,39; Dist: 387
Testing at 27: 11,40; Dist: 387
Testing at 27: 5,38; Dist: 387
Testing at 29: 16,39; Dist: 387
Testing at 29: 15,38; Dist: 387
Testing at 29: 23,0; Dist: 387
Testing at 29: 6,21; Dist: 387
Testing at 29: 5,20; Dist: 387
Testing at 29: 5,38; Dist: 387
Testing at 30: 5,15; Dist: 387
Testing at 30: 3,21; Dist: 387
Testing at 30: 7,37; Dist: 387
Testing at 31: 4,17; Dist: 387
Testing at 31: 1,20; Dist: 387
Testing at 31: 8,35; Dist: 387
Testing at 31: 9,36; Dist: 387
Testing at 32: 1,17; Dist: 387
Testing at 30: 1,39; Dist: 387
Testing at 20: 27,3; Dist: 387
Testing at 20: 25,5; Dist: 387
Testing at 20: 25,1; Dist: 387
Testing at 20: 21,5; Dist: 387
Testing at 20: 21,1; Dist: 387
Testing at 17: 5,6; Dist: 387
Testing at 4: 1,33; Dist: 387
Testing at 4: 3,35; Dist: 387
Testing at 4: 3,23; Dist: 387
Testing at 4: 3,5; Dist: 387
Testing at 9: 28,11; Dist: 387
Testing at 9: 29,10; Dist: 387
Testing at 5: 29,27; Dist: 388
Testing at 5: 31,29; Dist: 388
Testing at 0: 2,35; Dist: 388
Testing at 0: 3,36; Dist: 388
Testing at 0: 2,23; Dist: 388
Testing at 0: 3,24; Dist: 388
Testing at 0: 2,5; Dist: 388
Testing at 0: 3,4; Dist: 388
Testing at 13: 1,37; Dist: 388
Testing at 13: 3,39; Dist: 388
Testing at 13: 1,25; Dist: 388
Testing at 17: 21,37; Dist: 388
Testing at 17: 25,37; Dist: 388
Testing at 17: 23,35; Dist: 388
Testing at 27: 9,39; Dist: 388
Testing at 26: 6,29; Dist: 388
Testing at 27: 5,39; Dist: 388
Testing at 29: 17,39; Dist: 388
Testing at 29: 15,37; Dist: 388
Testing at 29: 23,1; Dist: 388
Testing at 30: 15,40; Dist: 388
Testing at 29: 5,19; Dist: 388
Testing at 29: 5,39; Dist: 388
Testing at 30: 4,21; Dist: 388
Testing at 30: 3,20; Dist: 388
Testing at 30: 6,37; Dist: 388
Testing at 31: 5,17; Dist: 388
Testing at 31: 1,21; Dist: 388
Testing at 31: 7,35; Dist: 388
Testing at 31: 9,37; Dist: 388
Testing at 32: 2,17; Dist: 388
Testing at 32: 1,18; Dist: 388
Testing at 32: 1,16; Dist: 388
Testing at 20: 27,4; Dist: 388
Testing at 20: 27,2; Dist: 388
Testing at 20: 22,5; Dist: 388
Testing at 20: 20,5; Dist: 388
Testing at 20: 21,6; Dist: 388
Testing at 17: 5,5; Dist: 388
Testing at 4: 2,35; Dist: 388
Testing at 4: 3,36; Dist: 388
Testing at 4: 2,23; Dist: 388
Testing at 4: 3,24; Dist: 388
Testing at 4: 2,5; Dist: 388
Testing at 4: 3,4; Dist: 388
Testing at 9: 27,11; Dist: 388
Testing at 9: 29,9; Dist: 388
Testing at 5: 28,27; Dist: 389
Testing at 5: 29,26; Dist: 389
Testing at 5: 31,30; Dist: 389
Testing at 0: 1,35; Dist: 389
Testing at 0: 3,37; Dist: 389
Testing at 0: 1,23; Dist: 389
Testing at 0: 3,25; Dist: 389
Testing at 0: 1,5; Dist: 389
Testing at 0: 3,3; Dist: 389
Testing at 13: 1,38; Dist: 389
Testing at 13: 0,25; Dist: 389
Testing at 13: 1,26; Dist: 389
Testing at 17: 26,37; Dist: 389
Testing at 17: 24,35; Dist: 389
Testing at 17: 22,35; Dist: 389
Testing at 27: 8,39; Dist: 389
Testing at 26: 5,29; Dist: 389
Testing at 29: 18,39; Dist: 389
Testing at 29: 15,36; Dist: 389
Testing at 29: 23,2; Dist: 389
Testing at 30: 15,39; Dist: 389
Testing at 29: 6,19; Dist: 389
Testing at 30: 5,21; Dist: 389
Testing at 30: 3,19; Dist: 389
Testing at 30: 5,37; Dist: 389
Testing at 31: 5,16; Dist: 389
Testing at 31: 2,21; Dist: 389
Testing at 31: 8,37; Dist: 389
Testing at 32: 3,17; Dist: 389
Testing at 32: 1,19; Dist: 389
Testing at 32: 1,15; Dist: 389
Testing at 20: 27,5; Dist: 389
Testing at 20: 27,1; Dist: 389
Testing at 20: 23,5; Dist: 389
Testing at 20: 19,5; Dist: 389
Testing at 21: 13,0; Dist: 389
Testing at 17: 4,5; Dist: 389
Testing at 4: 1,35; Dist: 389
Testing at 4: 3,37; Dist: 389
Testing at 4: 1,23; Dist: 389
Testing at 4: 3,25; Dist: 389
Testing at 4: 1,5; Dist: 389
Testing at 4: 3,3; Dist: 389
Testing at 9: 27,12; Dist: 389
Testing at 9: 30,9; Dist: 389
Testing at 5: 27,27; Dist: 390
Testing at 5: 29,25; Dist: 390
Testing at 5: 31,31; Dist: 390
Testing at 0: 2,37; Dist: 390
Testing at 0: 3,38; Dist: 390
Testing at 0: 2,25; Dist: 390
Testing at 0: 1,6; Dist: 390
Testing at 0: 2,3; Dist: 390
Testing at 13: 1,39; Dist: 390
Testing at 12: 15,6; Dist: 390
Testing at 13: 1,27; Dist: 390
Testing at 17: 27,37; Dist: 390
Testing at 17: 25,35; Dist: 390
Testing at 17: 21,35; Dist: 390
Testing at 27: 7,39; Dist: 390
Testing at 26: 5,30; Dist: 390
Testing at 26: 5,28; Dist: 390
Testing at 29: 19,39; Dist: 390
Testing at 29: 15,35; Dist: 390
Testing at 29: 23,3; Dist: 390
Testing at 30: 16,39; Dist: 390
Testing at 30: 15,38; Dist: 390
Testing at 30: 23,0; Dist: 390
Testing at 30: 6,21; Dist: 390
Testing at 30: 5,20; Dist: 390
Testing at 30: 5,38; Dist: 390
Testing at 31: 5,15; Dist: 390
Testing at 31: 3,21; Dist: 390
Testing at 31: 7,37; Dist: 390
Testing at 32: 4,17; Dist: 390
Testing at 32: 1,20; Dist: 390
Testing at 32: 2,15; Dist: 390
Testing at 32: 0,15; Dist: 390
Testing at 20: 28,5; Dist: 390
Testing at 21: 13,1; Dist: 390
Testing at 17: 3,5; Dist: 390
Testing at 4: 2,37; Dist: 390
Testing at 4: 3,38; Dist: 390
Testing at 4: 2,25; Dist: 390
Testing at 4: 1,6; Dist: 390
Testing at 4: 2,3; Dist: 390
Testing at 9: 27,13; Dist: 390
Testing at 9: 31,9; Dist: 390
Testing at 5: 26,27; Dist: 391
Testing at 5: 27,26; Dist: 391
Testing at 5: 30,31; Dist: 391
Testing at 5: 31,32; Dist: 391
Testing at 0: 1,37; Dist: 391
Testing at 0: 3,39; Dist: 391
Testing at 0: 1,25; Dist: 391
Testing at 0: 1,7; Dist: 391
Testing at 0: 1,3; Dist: 391
Testing at 12: 15,5; Dist: 391
Testing at 13: 1,28; Dist: 391
Testing at 17: 28,37; Dist: 391
Testing at 17: 27,38; Dist: 391
Testing at 17: 21,34; Dist: 391
Testing at 26: 5,31; Dist: 391
Testing at 26: 5,27; Dist: 391
Testing at 29: 16,35; Dist: 391
Testing at 29: 24,3; Dist: 391
Testing at 29: 22,3; Dist: 391
Testing at 30: 17,39; Dist: 391
Testing at 30: 15,37; Dist: 391
Testing at 30: 23,1; Dist: 391
Testing at 31: 15,40; Dist: 391
Testing at 30: 5,19; Dist: 391
Testing at 30: 5,39; Dist: 391
Testing at 31: 4,21; Dist: 391
Testing at 31: 3,20; Dist: 391
Testing at 31: 6,37; Dist: 391
Testing at 32: 5,17; Dist: 391
Testing at 32: 1,21; Dist: 391
Testing at 32: 3,15; Dist: 391
Testing at 31: 26,19; Dist: 391
Testing at 20: 29,5; Dist: 391
Testing at 21: 12,1; Dist: 391
Testing at 21: 13,2; Dist: 391
Testing at 17: 2,5; Dist: 391
Testing at 17: 3,4; Dist: 391
Testing at 4: 1,37; Dist: 391
Testing at 4: 3,39; Dist: 391
Testing at 4: 1,25; Dist: 391
Testing at 4: 1,7; Dist: 391
Testing at 4: 1,3; Dist: 391
Testing at 9: 27,14; Dist: 391
Testing at 9: 31,10; Dist: 391
Testing at 6: 0,13; Dist: 392
Testing at 5: 27,25; Dist: 392
Testing at 5: 29,31; Dist: 392
Testing at 5: 31,33; Dist: 392
Testing at 0: 1,38; Dist: 392
Testing at 0: 0,25; Dist: 392
Testing at 0: 1,26; Dist: 392
Testing at 0: 2,7; Dist: 392
Testing at 0: 1,8; Dist: 392
Testing at 0: 1,2; Dist: 392
Testing at 12: 16,5; Dist: 392
Testing at 12: 15,4; Dist: 392
Testing at 13: 1,29; Dist: 392
Testing at 17: 29,37; Dist: 392
Testing at 17: 27,39; Dist: 392
Testing at 18: 32,21; Dist: 392
Testing at 26: 4,31; Dist: 392
Testing at 26: 5,32; Dist: 392
Testing at 26: 4,27; Dist: 392
Testing at 26: 5,26; Dist: 392
Testing at 29: 17,35; Dist: 392
Testing at 29: 25,3; Dist: 392
Testing at 29: 21,3; Dist: 392
Testing at 30: 18,39; Dist: 392
Testing at 30: 15,36; Dist: 392
Testing at 30: 23,2; Dist: 392
Testing at 31: 15,39; Dist: 392
Testing at 30: 6,19; Dist: 392
Testing at 31: 5,21; Dist: 392
Testing at 31: 3,19; Dist: 392
Testing at 31: 5,37; Dist: 392
Testing at 32: 5,16; Dist: 392
Testing at 32: 2,21; Dist: 392
Testing at 31: 27,19; Dist: 392
Testing at 20: 30,5; Dist: 392
Testing at 20: 29,6; Dist: 392
Testing at 20: 29,4; Dist: 392
Testing at 21: 11,1; Dist: 392
Testing at 21: 13,3; Dist: 392
Testing at 17: 1,5; Dist: 392
Testing at 17: 3,3; Dist: 392
Testing at 4: 1,38; Dist: 392
Testing at 4: 0,25; Dist: 392
Testing at 4: 1,26; Dist: 392
Testing at 4: 2,7; Dist: 392
Testing at 4: 1,8; Dist: 392
Testing at 4: 1,2; Dist: 392
Testing at 9: 27,15; Dist: 392
Testing at 9: 31,11; Dist: 392
Testing at 6: 1,13; Dist: 393
Testing at 5: 28,31; Dist: 393
Testing at 5: 29,30; Dist: 393
Testing at 5: 30,33; Dist: 393
Testing at 5: 31,34; Dist: 393
Testing at 0: 1,39; Dist: 393
Testing at 0: 1,27; Dist: 393
Testing at 0: 3,7; Dist: 393
Testing at 0: 1,9; Dist: 393
Testing at 0: 1,1; Dist: 393
Testing at 12: 17,5; Dist: 393
Testing at 12: 15,3; Dist: 393
Testing at 13: 1,30; Dist: 393
Testing at 17: 30,37; Dist: 393
Testing at 17: 28,39; Dist: 393
Testing at 18: 31,21; Dist: 393
Testing at 26: 3,31; Dist: 393
Testing at 26: 5,33; Dist: 393
Testing at 26: 3,27; Dist: 393
Testing at 26: 5,25; Dist: 393
Testing at 29: 18,35; Dist: 393
Testing at 29: 17,36; Dist: 393
Testing at 29: 26,3; Dist: 393
Testing at 29: 25,4; Dist: 393
Testing at 29: 25,2; Dist: 393
Testing at 29: 21,4; Dist: 393
Testing at 29: 21,2; Dist: 393
Testing at 30: 19,39; Dist: 393
Testing at 30: 15,35; Dist: 393
Testing at 30: 23,3; Dist: 393
Testing at 31: 16,39; Dist: 393
Testing at 31: 15,38; Dist: 393
Testing at 31: 23,0; Dist: 393
Testing at 31: 6,21; Dist: 393
Testing at 31: 5,20; Dist: 393
Testing at 31: 5,38; Dist: 393
Testing at 32: 5,15; Dist: 393
Testing at 32: 3,21; Dist: 393
Testing at 31: 28,19; Dist: 393
Testing at 31: 27,20; Dist: 393
Testing at 31: 27,18; Dist: 393
Testing at 20: 31,5; Dist: 393
Testing at 20: 29,7; Dist: 393
Testing at 20: 29,3; Dist: 393
Testing at 21: 10,1; Dist: 393
Testing at 21: 13,4; Dist: 393
Testing at 17: 1,6; Dist: 393
Testing at 17: 2,3; Dist: 393
Testing at 4: 1,39; Dist: 393
Testing at 3: 15,6; Dist: 393
Testing at 4: 1,27; Dist: 393
Testing at 4: 3,7; Dist: 393
Testing at 4: 1,9; Dist: 393
Testing at 4: 1,1; Dist: 393
Testing at 9: 26,15; Dist: 393
Testing at 9: 31,12; Dist: 393
Testing at 6: 2,13; Dist: 394
Testing at 5: 27,31; Dist: 394
Testing at 5: 29,29; Dist: 394
Testing at 5: 29,33; Dist: 394
Testing at 5: 31,35; Dist: 394
Testing at 0: 1,28; Dist: 394
Testing at 0: 2,9; Dist: 394
Testing at 0: 1,10; Dist: 394
Testing at 12: 17,4; Dist: 394
Testing at 13: 1,31; Dist: 394
Testing at 17: 31,37; Dist: 394
Testing at 17: 29,39; Dist: 394
Testing at 18: 30,21; Dist: 394
Testing at 18: 31,22; Dist: 394
Testing at 26: 4,33; Dist: 394
Testing at 26: 5,34; Dist: 394
Testing at 26: 3,28; Dist: 394
Testing at 26: 5,24; Dist: 394
Testing at 29: 19,35; Dist: 394
Testing at 29: 17,37; Dist: 394
Testing at 29: 27,3; Dist: 394
Testing at 29: 25,5; Dist: 394
Testing at 29: 25,1; Dist: 394
Testing at 29: 21,5; Dist: 394
Testing at 29: 21,1; Dist: 394
Testing at 30: 16,35; Dist: 394
Testing at 30: 24,3; Dist: 394
Testing at 30: 22,3; Dist: 394
Testing at 31: 17,39; Dist: 394
Testing at 31: 15,37; Dist: 394
Testing at 31: 23,1; Dist: 394
Testing at 32: 15,40; Dist: 394
Testing at 31: 5,19; Dist: 394
Testing at 31: 5,39; Dist: 394
Testing at 32: 4,21; Dist: 394
Testing at 32: 3,20; Dist: 394
Testing at 31: 29,19; Dist: 394
Testing at 31: 27,21; Dist: 394
Testing at 31: 27,17; Dist: 394
Testing at 20: 31,6; Dist: 394
Testing at 20: 31,4; Dist: 394
Testing at 20: 28,7; Dist: 394
Testing at 20: 29,2; Dist: 394
Testing at 21: 9,1; Dist: 394
Testing at 21: 13,5; Dist: 394
Testing at 17: 1,7; Dist: 394
Testing at 17: 1,3; Dist: 394
Testing at 3: 15,5; Dist: 394
Testing at 4: 1,28; Dist: 394
Testing at 4: 2,9; Dist: 394
Testing at 4: 1,10; Dist: 394
Testing at 10: 19,0; Dist: 394
Testing at 9: 31,13; Dist: 394
Testing at 6: 3,13; Dist: 395
Testing at 5: 27,32; Dist: 395
Testing at 5: 27,30; Dist: 395
Testing at 5: 29,34; Dist: 395
Testing at 0: 1,29; Dist: 395
Testing at 0: 3,9; Dist: 395
Testing at 0: 1,11; Dist: 395
Testing at 12: 17,3; Dist: 395
Testing at 17: 31,38; Dist: 395
Testing at 18: 29,21; Dist: 395
Testing at 18: 31,23; Dist: 395
Testing at 26: 3,33; Dist: 395
Testing at 26: 5,35; Dist: 395
Testing at 26: 3,29; Dist: 395
Testing at 26: 5,23; Dist: 395
Testing at 29: 19,34; Dist: 395
Testing at 29: 18,37; Dist: 395
Testing at 29: 27,4; Dist: 395
Testing at 29: 27,2; Dist: 395
Testing at 29: 22,5; Dist: 395
Testing at 29: 20,5; Dist: 395
Testing at 29: 21,6; Dist: 395
Testing at 30: 17,35; Dist: 395
Testing at 30: 25,3; Dist: 395
Testing at 30: 21,3; Dist: 395
Testing at 31: 18,39; Dist: 395
Testing at 31: 15,36; Dist: 395
